order_id,product,region,quantity,price,order_date
2505,Charger,west,3.0,2000,18/02/2023
1826,,North,1.0,500,2021-05-09
2372,Laptop,NORTH,1000.0,,2021/01/02
2478,Charger,east,4.0,one thousand,07/11/2020
3362,,east,1.0,500,2023-02-08
1442,Tablet,SOUTH,3.0,2000,2021/02/16
2753,Case,EAST,3.0,,2020-02-24
3477,Phone,east,4.0,,20/04/2020
3376,Tablet,NORTH,5.0,1000,2024-03-31
1150,Laptop,south,2.0,2000,16-Oct-2021
4232,Laptop,North,1.0,1500,2022/03/25
2728,Case,NORTH,1000.0,10000,10-17-2021
3508,Tablet,SOUTH,5.0,500,11-07-2023
1029,Laptop,EAST,5.0,500,2020-01-19
4952,,North,1.0,500,20-Jul-2024
2872,Case,south,1000.0,1500,2024/02/25
4033,Case,North,1000.0,one thousand,14-Dec-2023
3789,Headphone,SOUTH,3.0,one thousand,2021-17-03
1747,Tablet,West,5.0,2000,2023-13-09
1850,Laptop,NORTH,1000.0,1500,04/05/2024
4891,Phone,NORTH,1.0,one thousand,2023/04/09
3804,Phone,east,4.0,1500,2022/02/22
2260,Laptop,south,1000.0,1000,04-29-2022
2648,Case,EAST,1000.0,,24-Sep-2021
1227,Laptop,North,5.0,,17/11/2022
1170,Case,West,1000.0,,2023-04-21
3901,Headphone,SOUTH,4.0,10000,29/09/2020
3061,Laptop,east,4.0,2000,28-May-2021
4684,Case,SOUTH,5.0,one thousand,2024-05-07
2327,Case,North,3.0,2000,2020/03/03
4830,Charger,east,1.0,2000,06-28-2021
1044,Case,North,1.0,,2023-09-04
3910,Phone,West,1.0,10000,11-Oct-2021
2857,Phone,SOUTH,1.0,one thousand,04-Jul-2022
2016,,west,4.0,one thousand,12-24-2021
1410,Laptop,EAST,4.0,1500,24/06/2023
1196,Tablet,south,2.0,,04-02-2023
2818,Tablet,west,5.0,1500,2024-31-08
1879,Headphone,West,1000.0,,12-20-2023
1044,Case,east,2.0,1000,2024/03/14
3747,,west,4.0,1500,11-09-2024
1948,Charger,EAST,3.0,,2021-11-22
1522,Headphone,EAST,1.0,1500,09-Oct-2022
2981,Charger,south,2.0,500,2024/05/30
3941,,west,2.0,10000,2022-17-11
1796,Headphone,south,1.0,one thousand,2020-31-10
4866,Headphone,SOUTH,4.0,,08-Jan-2024
3802,,EAST,5.0,500,2023-02-09
4071,Tablet,NORTH,1.0,1500,03-Oct-2024
2282,Laptop,east,3.0,10000,13-Apr-2024
4613,Charger,east,1.0,1500,21-Aug-2024
3124,Case,south,4.0,500,2023-19-05
4019,Charger,east,1000.0,500,2022-15-01
1278,Headphone,SOUTH,2.0,1500,2020-22-01
4990,,south,2.0,1000,07-20-2023
3551,Charger,SOUTH,3.0,1500,01-28-2024
1067,Charger,west,4.0,500,29/03/2020
1015,Headphone,North,5.0,2000,15-Jan-2021
2436,Phone,SOUTH,3.0,1000,2024-05-18
2625,Case,east,1000.0,500,2024-23-01
4586,,NORTH,1.0,,23/07/2022
3704,Laptop,east,1.0,1500,2021-26-04
3130,Charger,west,1000.0,10000,12/12/2021
4826,Headphone,West,3.0,10000,09-24-2024
1004,Headphone,West,2.0,1500,2022-13-01
2848,Headphone,east,1000.0,10000,16/02/2021
2870,Charger,EAST,4.0,one thousand,06-08-2021
4044,Laptop,east,5.0,1000,2022-03-12
4494,Laptop,west,2.0,1500,2022-02-12
1149,Charger,West,4.0,1500,10-Jun-2021
4767,Tablet,West,2.0,500,02/02/2020
3048,Tablet,West,5.0,2000,26/01/2021
4045,Laptop,NORTH,2.0,2000,2023-03-04
2543,Laptop,east,1.0,2000,2024/04/18
1841,Headphone,NORTH,5.0,,06-12-2021
4718,Laptop,east,5.0,2000,08-28-2021
3642,,North,1.0,1500,2023-24-12
4144,Laptop,SOUTH,5.0,,08-Nov-2020
4248,Charger,south,1.0,500,2020-11-21
1519,Tablet,SOUTH,2.0,10000,05-26-2024
2760,Laptop,west,1000.0,,08-May-2022
2078,Laptop,SOUTH,3.0,,2022-07-29
3915,Phone,EAST,5.0,10000,2020-24-04
3647,Case,west,5.0,1500,2021-06-18
2513,Case,North,5.0,2000,2020/02/12
4078,Phone,west,3.0,500,04-18-2023
4172,Case,west,1000.0,500,07-Jan-2023
2373,Headphone,south,1000.0,1000,2021-01-11
4316,Phone,North,1.0,1500,09-02-2021
2823,,EAST,1000.0,2000,2021/02/12
4467,Laptop,west,3.0,500,05-03-2023
4408,Headphone,NORTH,2.0,500,09/03/2024
2308,Charger,West,1000.0,500,2023-26-05
4117,Headphone,east,3.0,500,01-13-2020
2147,Tablet,EAST,5.0,2000,06-Sep-2021
2768,Headphone,west,2.0,one thousand,05-24-2022
2443,Tablet,EAST,2.0,,11-03-2020
3464,Case,SOUTH,1.0,2000,20/12/2022
1405,Case,SOUTH,1.0,1500,2024-26-12
1809,Case,east,3.0,500,15/06/2023
3463,Laptop,south,2.0,,31-Aug-2024
1332,Tablet,EAST,4.0,,2021-12-11
2823,Phone,NORTH,3.0,1000,2024-20-03
3894,Tablet,west,4.0,one thousand,23-Nov-2022
1155,Headphone,east,3.0,1000,2021/01/26
2685,Charger,NORTH,1.0,,21-Dec-2021
1924,Tablet,SOUTH,4.0,one thousand,17/12/2021
1563,,east,1.0,1000,2021-12-03
1002,Headphone,West,2.0,one thousand,17/06/2022
3856,Charger,west,5.0,10000,2021-11-11
3841,Phone,west,1000.0,500,11-06-2022
3845,Case,West,4.0,,2020/08/19
4170,Tablet,NORTH,1.0,1500,2021-16-06
4766,Phone,west,3.0,1000,2021-12-27
2244,Charger,SOUTH,4.0,1000,2023/02/03
1964,Phone,south,2.0,2000,2021-02-08
1413,Tablet,south,3.0,10000,17-Jan-2023
3187,Case,West,1.0,,03/03/2023
2972,Charger,east,2.0,one thousand,13-Oct-2024
1159,Case,SOUTH,1000.0,,02/06/2021
3215,Charger,west,4.0,one thousand,2020-12-01
1745,Charger,west,4.0,10000,10/06/2021
2688,Headphone,North,1.0,2000,06-04-2022
2377,Phone,east,1.0,one thousand,08/02/2023
1916,Case,south,1.0,10000,04/08/2023
4274,Laptop,east,4.0,,06/03/2021
3648,Laptop,east,4.0,500,04-Oct-2021
2045,Laptop,east,1000.0,2000,2024-09-01
4067,Headphone,North,1.0,1000,06-15-2021
2063,Phone,EAST,2.0,2000,2024-25-09
4744,Tablet,south,2.0,,2024-06-28
4294,Charger,West,1000.0,10000,25-Dec-2022
4325,,West,3.0,10000,2020-01-08
3982,Tablet,North,1.0,2000,2021-27-02
1830,,NORTH,4.0,1000,17/06/2023
1735,Case,SOUTH,1.0,,25/06/2023
2825,Case,North,2.0,one thousand,2023-02-12
3749,Tablet,south,5.0,10000,27-Sep-2022
3409,Tablet,West,3.0,2000,11-Sep-2021
4296,Laptop,EAST,2.0,500,17-Mar-2021
1926,,south,5.0,one thousand,2022/06/30
1578,Phone,NORTH,3.0,10000,09-18-2024
1131,Headphone,SOUTH,3.0,1000,25-Mar-2023
3265,Headphone,SOUTH,1.0,10000,28/12/2022
3431,Case,west,1.0,2000,02-21-2022
2775,Case,EAST,1.0,one thousand,29-Nov-2024
4560,,west,4.0,10000,04-17-2022
2831,Laptop,NORTH,2.0,1000,2023/02/06
4947,Phone,SOUTH,1000.0,1000,01-02-2020
4196,Charger,east,1000.0,,23/04/2023
3652,Case,North,2.0,,2021/12/03
1713,Case,SOUTH,2.0,1500,2024-07-17
2818,Laptop,West,4.0,2000,2020-03-20
1344,Phone,North,1000.0,10000,23-Oct-2023
2117,Phone,West,1000.0,2000,2020-21-11
2629,Case,east,5.0,1000,2023-09-13
4488,Laptop,east,1000.0,10000,11-Nov-2023
2528,Case,west,1000.0,1500,2020/10/26
4891,Tablet,south,1.0,,15-Jan-2020
3864,,North,1.0,1500,11/06/2022
2968,,south,3.0,500,02-Jul-2020
3671,Headphone,NORTH,4.0,1500,06-04-2024
3965,Case,west,1.0,2000,2023-27-08
3866,Charger,west,3.0,500,2020-03-27
2219,Case,EAST,2.0,500,04-07-2021
4553,Headphone,south,4.0,500,02-Aug-2022
2452,Phone,west,3.0,10000,2020/01/16
3842,,West,2.0,500,15/01/2022
2845,Phone,east,3.0,one thousand,17-May-2021
4624,Charger,south,5.0,1500,2022-03-14
2420,Laptop,EAST,1.0,,05-12-2023
1240,Tablet,SOUTH,5.0,2000,06-20-2022
2369,Tablet,south,1000.0,1000,2022-11-26
3472,Phone,SOUTH,1.0,10000,2021/05/16
4742,,east,4.0,,2020-10-08
4697,Headphone,east,4.0,500,2020/03/19
2438,Tablet,west,5.0,,2020-04-15
4029,Tablet,east,4.0,one thousand,14/07/2021
3458,Headphone,NORTH,1.0,1000,10-Jan-2021
3344,Laptop,south,1.0,,21/06/2021
1037,Case,SOUTH,3.0,2000,2024-08-06
2524,Phone,West,4.0,500,2024-26-07
1100,Laptop,EAST,3.0,500,2022/01/09
4696,Laptop,west,2.0,one thousand,2022-11-07
